Name,Price,Stars,Score,Spoken Language,Reviews,Location,Floors,Rooms,Resturents,Sparkling clean,NewlyBuilt,ExcellentView,Check In 24/7,AirportTransfer,Front Desk,Valet Parking,Free WiFi In All Rooms,Swimming Pool,Bar,Coffee,DailyHousekeeping,Elevator,Hair Dryer,Golf,Kids club,Booked today,Real Guest Cleanlines Score,Real Guest Facilities Score,Real Guest Location Score,Real Guest Service Score,Real Guest Value for money Score
Luxury Room & Roof Top Pool in Phuket Town #H26,100,5 star,,"Cable channels, TV, Wi-Fi",Clear all,"Phuket Town, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Mayfa Hotel (SHA Plus+),62,3.5 star,"7.7
Very good
88 reviews","English, Thai",88 reviews,"2/20 Wirathongyok Road, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,0,7.6,6.4,7.3,8.2,8.0
Quality Resort Patong Beach Phuket,250,0 star,"9.2
Exceptional
3 reviews",,3 reviews,"186 - 20 Thaweewong Road, Patong Subdistrict, Kathu Dis, Patong, Phuket, Thailand",,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,9.3,9.3,9.3,9.3,8.7
Icon Park Studio Room with Bathtub[D12],69,5 star,"8.0
Excellent
8 third party reviews","Dishes and dining utensils, Microwave, Refrigerator, Stove",8 third party reviews,"Kamala, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Bamboo Heavenhome,164,3 star,"8.2
Excellent
86 reviews","English, French, Thai",86 reviews,"76/160 soi natai, Rawai, Phuket, Thailand, 83130",2011,,2012,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,0,8.8,7.6,7.5,9.1,9.2
Baan Saint Tropez Villas (SHA Extra plus),"1,045",4 star,"9.2
Exceptional
46 reviews","English, Thai",46 reviews,"12/19 Patak Rd, Soi Patak10/1 ,karon, Kata, Phuket, Thailand, 83100",,,,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,0,8.8,8.7,7.0,9.0,8.8
Best Venue Hotel,70,2 star,"8.4
Excellent
1 review","English, Hindi",1 review,"182 third road patong kathu district phuket, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,0,7.7,7.1,7.5,7.3,8.0
Areeca Pool Villa (SHA Plus+),JMI,3 star,"9.0
Exceptional
26 reviews","English, Thai",26 reviews,"Soi Pa Sak 5, Bang Thao, Phuket, Thailand, 83110",0,1,1,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,0,8.9,9.3,8.9,9.3,9.8
Honeymooner Pool Villa @Seastone,338,4 star,"7.9
Very good
28 reviews","English, Chinese [Mandarin], French, German, Russian, Thai",28 reviews,"38/45 Khok Tanode Soi 8, Thalang, Phuket, Bang Thao, Phuket, Thailand, 83110",,,,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,0,8.5,8.5,7.3,9.1,9.5
The Title West Wing@Rawai By Siri,166,0 star,"8.8
Excellent
1 review","English, French, Thai",1 review,"Rawai, Phuket, Thailand",,,,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,0,10.0,7.5,7.5,10.0,10.0
Patong Moon Inn Residence,63,2 star,"7.5
Very good
51 reviews","English, Thai",51 reviews,"188/25-28 Phang Mung Sai Kor Road, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,0,7.6,6.2,8.4,7.8,7.7
Ocean Houses,647,4.5 star,"7.9
Very good
24 reviews","English, French, Hindi, Portuguese, Spanish, Thai, Ukrainian",24 reviews,"Rawai, Phuket, Thailand",,,,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,0,7.0,7.0,7.3,6.5,8.5
Luxury Room & Roof Top Pool in Phuket Town #H26,100,5 star,,"Cable channels, TV, Wi-Fi",Clear all,"Phuket Town, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Mayfa Hotel (SHA Plus+),62,3.5 star,"7.7
Very good
88 reviews","English, Thai",88 reviews,"2/20 Wirathongyok Road, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,0,7.6,6.4,7.3,8.2,8.0
Quality Resort Patong Beach Phuket,250,0 star,"9.2
Exceptional
3 reviews",,3 reviews,"186 - 20 Thaweewong Road, Patong Subdistrict, Kathu Dis, Patong, Phuket, Thailand",,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,9.3,9.3,9.3,9.3,8.7
Icon Park Studio Room with Bathtub[D12],69,5 star,"8.0
Excellent
8 third party reviews","Dishes and dining utensils, Microwave, Refrigerator, Stove",8 third party reviews,"Kamala, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
OYO 1150 Sawasdee Orange Phuket Guest House,35,3 star,"9.2
Exceptional
2 reviews","English, Indonesian",2 reviews,"54 /11, Wiset Rd, Phuket, 83130, Rawai, Phuket, Thailand, 83130",,,,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,0,10.0,6.0,10.0,10.0,10.0
APK Resort & Spa,73,3 star,"7.0
Very good
2,231 reviews","English, Thai","2,231 reviews","198 Phang-Maung Sai Kor Road,, Patong, Phuket, Thailand, 83150",8,228,1,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,7.0,6.5,7.8,6.8,7.0
BB Patong Beach House,66,2 star,"8.1
Excellent
359 reviews","English, Thai",359 reviews,"212/15-16 soi kebsup Rat-u-thid 200 pee Rd., Patong, Phuket, Thailand, 83150",,,,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0,7.8,6.8,8.7,8.4,8.0
Tina Boutique Resort,76,2.5 star,"6.6
Good
22 reviews","English, Thai",22 reviews,"65/62, Moo 5, Thep Krasattri Rd, Thalang District, Phuket 83110, Thalang, Phuket, Thailand, 83110",,,,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,0,4.5,5.3,3.0,8.0,6.5
iCheck inn Darisa Patong,45,3 star,"8.4
Excellent
50 reviews","English, Thai",50 reviews,"9 Soi Pisitkoranee 1, Patong, Phuket, Thailand, 83150",,,,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,9.4,7.8,8.0,9.6,8.8
Connext Residence,79,3 star,"8.5
Excellent
140 reviews","English, Thai",140 reviews,"9/250 Sakdidet 1 Road. Talad Nua District. Muang. Phuket., Phuket Town, Phuket, Thailand, 83000",2016,,,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,0,8.8,8.5,7.4,8.6,8.8
Luxury Modern House in Phuket Town,374,5 star,"9.0
Exceptional
2 reviews","Dishes and dining utensils, Freezer, Kitchen basics (cookware, oils, condiments), Microwave, Refrigerator, Stove",2 reviews,"Phuket Town, Phuket, Thailand",,,,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,10.0,9.0,8.0,9.0,9.0
Luxury Room & Roof Top Pool in Phuket Town #H262,100,5 star,,"Cable channels, TV, Wi-Fi",Clear all,"Phuket Town, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Neptuna Kata Hotel,89,2 star,"6.7
Good
17 reviews","English, Thai",17 reviews,"174,151 Thaina Rd. T.Karon, Kata, Phuket, Thailand, 83100",,,,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,0,6.5,4.0,8.0,5.5,5.8
Wattana Bungalow,69,1 star,"8.8
Excellent
25 reviews","English, Thai",25 reviews,"92/3 Moo 5 T. Saku A.Thalang,Phuket , Naiyang Beach, Phuket, Thailand, 83110",,,,True,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,0,9.0,8.6,8.8,8.9,9.3
Garden Beach Phuket,JMI,4 star,,"Free Wi-Fi in all rooms!, Internet, Wi-Fi in public areas",,"18 Thanon Thawewong, 18, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,0,False,False,False,False,False
Mellow Space Boutique Rooms,176,2 star,"9.1
Exceptional
276 reviews","English, Thai",276 reviews,"306/1 - 2 Patak Road, Karon, Phuket, Thailand, 83100",4,10,1,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,0,9.5,8.9,8.9,8.8,9.4
Phurafah Resort,69,2 star,"5.7
Review score
4 reviews","English, Thai",4 reviews,"10/2 Village No. 9, Soi Bor Khor, Khok Kloi Subdistrict, Takua Thung District Phang Nga Province, 82140, Khok Kloy, Phuket, Thailand, 82140",,,,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,0,4.0,4.0,5.0,5.0,4.0
,JMI,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
,JMI,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
,JMI,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Golden Teak Resort Baan Sapparot,119,0 star,"8.7
Excellent
3 reviews","English, Thai",3 reviews,"47/14 Moo 5, Soi Bell, Kamala, Phuket, Thailand, 83150",,,,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,0,7.6,7.9,7.5,7.8,8.9
ZJ HOUSE,129,0 star,"9.8
Exceptional
28 reviews","English, Chinese [Mandarin], Thai",28 reviews,"Kathu District 142 / 3 Moo 3 Soi Food Land, Thawewong Rd, PaTong, Patong, Phuket, Thailand, 83150",,,,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,0,10.0,10.0,10.0,10.0,10.0
Cozy Place,69,2 star,,"English, Thai",Clear all,"Patong, Phuket, Thailand",,,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,False,False,False,False,False
The CHU cafe/guesthouse,116,3 star,"8.4
Excellent
38 reviews","English, Russian, Thai, Ukrainian",38 reviews,"14/103 Moo 1, Rawai, Nai Harn Beach, Phuket, Thailand, 83100",,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,7.0,5.0,7.0,5.5,6.0
Laguna Park Phuket By Cozy Lake (拉古纳度假别墅),JMI,5 star,,"English, Chinese [Mandarin], Thai",,"No. 65/170 Laguna Park Chergntalay in Laguna, Phuket 83110, Thailand, Bang Thao, Phuket, Thailand, 83110",,,,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Lamai Apartment,44,2 star,"6.7
Good
186 reviews","English, Thai",186 reviews,"29/95 Rachapathnusorn Road, Patong, Phuket, Thailand, 83150",4,21,1,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,7.0,6.2,6.3,7.6,7.1
Areeka Resort Phuket,125,2 star,"8.2
Excellent
12 reviews","English, Thai",12 reviews,"Soi Pasak 1, Bang Thao, Phuket, Thailand, 83110",,,,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,0,8.0,7.0,7.3,8.0,8.0
The Grey House Palai Phuket,139,3 star,"8.5
Excellent
17 reviews","English, Thai",17 reviews,"Chalong, Phuket, Thailand",,,,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0,8.8,7.8,7.6,9.0,8.7
Baan Yamu Residences,569,4.5 star,"7.5
Very good
101 reviews","English, Filipino, French, Swedish, Thai",101 reviews,"171/23 Moo.7 T.Paklok, A.Thalang Phuket, Pa klok, Phuket, Thailand, 83110",2,29,1,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,0,8.4,7.7,6.6,8.0,7.8
Vice City guest house,109,0 star,"9.2
Exceptional
2 reviews","English, French, Thai",2 reviews,"141 ถนน นาใน, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,8.8,8.8,8.8,8.8,10.0
Phunawa Resort Phuket Karon Beach (SHA Plus+),86,4 star,"8.0
Excellent
681 reviews","English, Thai",681 reviews,"16/1 Patak Road Soi 24, Karon, Phuket, Thailand, 83100",1,220,58,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,0,8.3,7.8,7.0,8.8,8.4
4br IS Luxe Beachfront Pool Villa,697,0 star,,"English, Thai",Clear all,"Phuket Town, Phuket, Thailand",,,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,False,False,False,False,False
Simply Resort By Metadee,124,3 star,"7.6
Very good
15 reviews","English, Thai",15 reviews,"64/9-37 Kata Road, Karon District, Muang, Kata, Phuket, Thailand, 83100",1,27,1,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,True,0,7.6,7.1,7.1,7.9,7.9
Malinee House,106,2 star,"7.1
Very good
17 reviews","English, Thai",17 reviews,"thepkasatree, Bang Thao, Phuket, Thailand, 83110",,,,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,0,6.0,6.0,6.0,7.3,6.7
Rawai Sea Beach,139,0 star,"9.3
Exceptional
4 reviews","English, Thai",4 reviews,"Rawai Sea beach 66/17-18 Moo 66 Tambon Rawai Ampour Muang Phuket, Rawai, Phuket, Thailand, 83130",,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,9.2,9.2,7.5,10.0,10.0
CHIC CONDO**TOP SEA VIEW** KARON RAINBOW,149,5 star,,"Cable channels, TV, Wi-Fi",Clear all,"Karon, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False
Pennapa Chalet,137,2 star,"9.3
Exceptional
74 reviews","English, Thai",74 reviews,"22/33 Moo 4 chaofa road Soi.Ta-ead Tambon Chalong Muang, Chalong, Phuket, Thailand, 83130",,,,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,0,9.4,9.4,9.3,9.4,9.6
WOW PHUKET,99,3 star,"9.0
Exceptional
11 reviews",English,11 reviews,"77 M.4 Luangporcham Road Chalong, Chalong, Phuket, Thailand, 83130",,,,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0,9.5,9.0,7.8,9.2,9.8
Lulu House | 3BR 3BA | Naiyang Beach | HKT Airport,103,5 star,,"Dishes and dining utensils, Kitchen basics (cookware, oils, condiments), Microwave, Refrigerator, Stove",Clear all,"Phuket Airport, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
"Rawai Beach, Simple style private villa with pool",535,5 star,,Wheelchair accessible,Clear all,"Chalong, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Lulu House | 3BR 3BA | Naiyang Beach | HKT Airport,103,5 star,,"Dishes and dining utensils, Kitchen basics (cookware, oils, condiments), Microwave, Refrigerator, Stove",Clear all,"Phuket Airport, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
"Rawai Beach, Simple style private villa with pool",535,5 star,,Wheelchair accessible,Clear all,"Chalong, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Time木马 特色泳池房 无边泳池入户 3分钟步行到卡马拉海滩 普吉空调巴士站点,140,5 star,"9.6
Exceptional
102 third party reviews","Dishes and dining utensils, Kitchen basics (cookware, oils, condiments), Microwave, Refrigerator, Stove",102 third party reviews,"Kathu, Phuket, Thailand",,,,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,False,False,False,False,False
Interhouse Phuket,JMI,0 star,"8.0
Excellent
32 reviews","English, Thai",32 reviews,"Soi Plukjae 18, Kata, Phuket, Thailand, 83100",,,,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,0,8.2,7.8,7.6,8.1,8.6
Saladee GalleryDesign4Work SpeedInternet XDeluxe22,63,3 star,,"Internet, TV, Wi-Fi",Clear all,"Patong, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Bangtao studio apartment 2,64,5 star,,Balcony or terrace,Clear all,"Surin, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
RoomQuest Phuket Patong Beach,77,3 star,,"English, Thai",Clear all,"178 Soi Khlongbangphrurian, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False
One Bedroom Wings Pool Villa,546,5 star,"8.8
Excellent
2 reviews","English, Thai",2 reviews,"Bang Thao, Phuket, Thailand",,,,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,0,8.8,8.8,8.8,8.8,8.8
Dcondo,119,3 star,"3.6
Review score
1 review","English, Thai",1 review,"Kathu, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,2.0,2.0,6.0,4.0,4.0
KORA-great airport resort,119,3 star,,"English, Thai",Clear all,"Phuket Airport, Phuket, Thailand",,,,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False
Seaview Condominium (Kamala fall),121,4 star,,"Microwave, Refrigerator",Clear all,"Patong, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,False,False,False,False,False
Tongrat Boutique Hotel,79,3 star,"8.5
Excellent
23 reviews","English, Chinese [Mandarin], Lao, Thai",23 reviews,"78/2 นาใน 8, Patong, Phuket, Thailand, 83150",,,,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,0,9.8,7.8,8.9,9.3,9.1
PATONG TOWER 3 PRIVATES BEDROOMs,995,5 star,"9.4
Exceptional
13 reviews","English, French, Thai",13 reviews,"Patong, Phuket, Thailand",,,,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,9.4,8.9,9.7,9.4,9.4
East Brother inn,JMI,3 star,"9.2
Exceptional
274 reviews","English, Chinese [Mandarin], Thai",274 reviews,"Soi Nanairoumjai, Patong, Phuket, Thailand, 83150",,,,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0,2.0,2.0,3.0,2.0,2.0
Zcape Condotel @ Bangtao Beach,119,2 star,"7.0
Very good
8 reviews","English, Thai",8 reviews,"Fl 6th Zcape1 Condominium 47/157 M.1, Bandon-Cherngtaley Rd., Bang Thao, Phuket, Thailand, 83110",6,1,0,False,False,False,False,True,False,True,True,False,True,True,True,False,False,True,False,0,6.0,5.0,9.3,4.0,4.0
VILLA KHAO MANEE,547,4.5 star,"9.0
Exceptional
16 reviews","English, French, German, Hindi, Thai",16 reviews,"Naithon, Phuket, Thailand",,,,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,0,10.0,9.3,10.0,9.3,10.0
Delicate and convenient big bed room Chinese,496,5 star,"3.5
Review score
2 reviews",Wheelchair accessible,2 reviews,"Patong, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.0,2.0,2.0,2.0,2.0
Patong Pool Four Bedroom Villa,599,5 star,"9.0
Exceptional
4 third party reviews","Dishes and dining utensils, Kitchen basics (cookware, oils, condiments), Microwave, Oven, Refrigerator, Stove",4 third party reviews,"Patong, Phuket, Thailand",,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,False,False,False,False,False
Kata Happy Place,70,0 star,"8.3
Excellent
129 reviews","English, Bulgarian, Russian",129 reviews,"100/32 kata, road,karon,muaenag, 83100 kata beach 100/32, Kata, Phuket, Thailand, 83100",,,,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,0,7.7,8.3,9.5,8.1,9.0
Best Stay Hostel,124,0 star,"8.4
Excellent
23 reviews","English, Thai",23 reviews,"88 Phang-Nga Road, Phuket Old Town, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,0,8.0,7.3,9.3,8.7,8.7
Holiday Home Patong,49,2 star,"8.1
Excellent
120 reviews","English, French, Thai",120 reviews,"34/147-148 Prachanukroh Rd., Patong, Phuket, Thailand, 83150",6,12,1,False,False,False,True,True,False,True,True,False,True,True,True,False,False,True,True,0,8.1,7.4,7.7,8.1,7.8
Private Pool Villa 8 Br Nap Dau Crown Phuket,"2,391",5 star,"9.7
Exceptional
49 reviews","English, Thai",49 reviews,"Chalong, Phuket, Thailand",,,,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,10.0,10.0,10.0,10.0,10.0
Convenient Pool Villa Patong,874,4 star,,"TV, Wi-Fi",Clear all,"Patong, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
Sunny Beach View Guesthouse,JMI,0 star,"9.2
Exceptional
42 reviews","English, Thai",42 reviews,"216 Karon Road, Karon Beach, Karon, Phuket, Thailand, 83100",,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,9.3,9.0,9.6,9.3,9.7
Dome Resort (SHA Plus+),126,3 star,"6.0
Good
21 reviews","English, Burmese, Thai",21 reviews,"98 Moo 4, Kata Road, T. Karon, A. Mueang, Kata, Mueang Phuket District, Phuket, Thailand, 83100, Kata, Phuket, Thailand, 83100",3,59,10,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,0,5.8,4.9,6.9,4.0,6.2
Pro Andaman Place,139,3 star,"8.8
Excellent
72 reviews","English, Thai",72 reviews,"526/13-14, Patak Road, Tambol Karon, Karon, Karon, Phuket, Thailand, 83100",,,,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,0,8.8,8.3,9.5,8.9,9.6
Sleep Sheep Phuket Hostel (SHA certified),48,2 star,"7.4
Very good
58 reviews","English, Chinese [Mandarin], Thai",58 reviews,"243 Talang Rd., T. Talad Nue, Phuket Town, Phuket, Thailand, 83000",13,,,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,0,7.2,6.7,7.5,7.4,6.6
Cassia Apartment 1,284,4.5 star,"9.2
Exceptional
9 reviews","English, Chinese [Mandarin]",9 reviews,"Bang Thao, Phuket, Thailand",,,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,8.9,9.2,9.7,9.4,8.9
Phuketvilla Patong Beach Apartment,224,4 star,"9.0
Exceptional
5 reviews","English, Italian, Spanish, Thai",5 reviews,"Patong, Phuket, Thailand",,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,10.0,9.4,8.8,9.4,9.4
Villa Near Naiharn beach Rawai beach,446,4 star,,"TV, Wi-Fi",Clear all,"Nai Harn Beach, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Baan Maikhao pool villa,717,0 star,"8.3
Excellent
3 reviews","English, Thai",3 reviews,"Mai Khao, Phuket, Thailand",,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,8.3,8.3,10.0,7.5,7.5
Four Bedroom Oxygen Bang Tao,816,5 star,"7.7
Very good
4 reviews","English, Thai",4 reviews,"Bang Thao, Phuket, Thailand",,,,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,0,7.5,8.1,6.9,8.1,7.5
Sweet Dreams,42,3 star,"6.2
Good
24 reviews","English, French, Thai",24 reviews,"6/3 Thanon Sirirat, Sweet Dreams, Patong, Phuket, Thailand, 83150",,,,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,0,6.3,6.1,6.5,6.0,6.7
Lae Lay Suites Hotel,JMI,3 star,"7.7
Very good
276 reviews","English, Thai",276 reviews,"214/21-22 Patak Road Karon, Kata, Phuket, Thailand, 83100",,,,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,0,8.2,7.6,7.2,8.3,8.2
Baan Nat The Village (SHA Certified),59,2 star,"6.0
Good
1 review",Thai,1 review,"9, 37 Sakdidet Rd, Tambon Talat Nuea, Mueang Phuket District, Phuket 83000, Thailand, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0,False,False,False,False,False
Elegant 2br Boutique Pool Villa by Intira Villas,467,5 star,"9.1
Exceptional
8 reviews","English, Chinese [Mandarin], French, Swedish, Thai",8 reviews,"Rawai, Phuket, Thailand",,,,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0,10.0,10.0,10.0,8.0,10.0
Kamala Regent Phuket Serviced Apartment,93,3 star,"7.3
Very good
193 reviews","English, Thai",193 reviews,"56 Moo4, Kamala, Phuket, Thailand, 83150",1,220,23,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,0,7.8,7.7,6.6,7.5,7.7
Triple room with directly access to swimming pool2,323,5 star,"10
Exceptional
1 third party review","Cable channels, TV, Wi-Fi",1 third party review,"Patong, Phuket, Thailand",,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,False
Thai-Themed 3br Boutique Villa by Intira Villas,699,5 star,"9.3
Exceptional
77 reviews","English, Chinese [Mandarin], French, Swedish, Thai",77 reviews,"Rawai, Phuket, Thailand",,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,9.6,10.0,8.4,9.2,9.2
RoomQuest Phuket Kata Beach,227,3 star,"10
Exceptional
2 reviews",Thai,2 reviews,"133 Patak Road, 7, Kata, Phuket, Thailand, 83100",,,,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,10.0,10.0,10.0,10.0,10.0
B-PatongBeach2 / Boutique King Bed Room/ Balcony,98,5 star,"5.6
Review score
5 reviews","Microwave, Refrigerator, Stove",5 reviews,"Patong, Phuket, Thailand",,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5.6,5.6,5.6,5.2,6.0
Phupara Place,64,2 star,"7.5
Very good
46 reviews","English, Thai",46 reviews,"66/4 Pattana Rd. T.Taladnua, Phuket Town, Phuket, Thailand, 83000",,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,8.2,7.6,7.3,7.6,7.6
Momento Bangtao Beach,178,0 star,"9.5
Exceptional
8 reviews","English, Thai",8 reviews,"69/38 Bangtao Beach, Chengtalay, Talang, Phuket, Bang Thao, Phuket, Thailand, 83110",,,,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,0,9.1,8.8,8.9,9.0,9.6
TP House@Naka,68,0 star,"8.5
Excellent
22 reviews",Thai,22 reviews,"Phuket Town, Phuket, Thailand",,,,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,8.7,6.7,7.3,8.7,6.7
PATONG TOWER 5 The PENTHOUSE,"1,608",0 star,"10
Exceptional
2 reviews","English, French, Thai",2 reviews,"Patong, Phuket, Thailand",,,,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,0,10.0,10.0,10.0,10.0,10.0
Seaview at Cape Panwa,149,4 star,"8.0
Excellent
2 third party reviews","Cable channels, TV, Wi-Fi",2 third party reviews,"Panwa Cape, Phuket, Thailand",,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,False,False,False
In On The Beach Hotel,144,3 star,"8.2
Excellent
117 reviews","English, Thai",117 reviews,"695,697 Moo1,Patak Road, Karon, Phuket, Thailand, 83100",49,2012,2545,False,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,0,7.7,7.4,9.3,7.1,8.6
2 Vikings Restaurant & Guesthouse,63,2.5 star,"7.4
Very good
14 reviews","English, Norwegian, Thai",14 reviews,"271/1, Karon Plaza , Karon Beach, Patak Road, Karon, Phuket, Thailand, 83100",,,,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,0,7.8,6.6,8.0,8.2,7.4
